#cachesize,recordcount,fieldcount,fieldlength,operationcount,threads,binding,workload,integrity,distribution,readonly,preload,memory,oop,filesystem,heapsize,hinitoccper,n_run,operation,value
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r5,log,100GB,40,,read-modify-write,314862.6472476469
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r5,log,100GB,40,,cleanup,28265807871
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r5,log,100GB,40,,main_gc_count,270
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r5,log,100GB,40,,update,311512.6520383901
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r5,log,100GB,40,,transaction,1620100251647
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r5,log,100GB,40,,main_gc_time_ms,1101567
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r6,log,100GB,40,,runtime,2317320
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r6,log,100GB,40,,throughput,43153.29777501597
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r6,log,100GB,40,,total_gc_time_%,49.4555779952704
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r6,log,100GB,40,,read,2357.23498361
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r6,log,100GB,40,,init,677644337151
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r6,log,100GB,40,,read-modify-write,313669.310731286
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r6,log,100GB,40,,cleanup,33200799743
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r6,log,100GB,40,,main_gc_count,268
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r6,log,100GB,40,,update,310277.67245988274
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r6,log,100GB,40,,transaction,1613355810815
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r6,log,100GB,40,,main_gc_time_ms,1102535
